age_cat,unadj_excess_deaths_number,unadj_excess_deaths_rate,ratio_unadj_excess_deaths_rate,male_death_rate,female_death_rate,Year,age
10-14 years,3.3762928960111083,0.010457761482409969,1.2478248299262515,0.05265596045029396,0.04219819896788399,2020-2022,4
15-19 years,7.845188175119318,0.02391853665335386,1.1596016317399127,0.17378252233196875,0.1498639856786149,2020-2022,5
20-24 years,106.27446545258124,0.3162170845521315,1.5043264722561027,0.9432257821870889,0.6270086976349574,2020-2022,6
25-29 years,453.43419621307567,1.3102411818174076,1.7450865516785354,3.0687498797206088,1.7585086979032012,2020-2022,7
30-34 years,1011.4259380563374,2.883167242063382,1.8596364400431313,6.237105148556413,3.353937906493031,2020-2022,8
35-39 years,1633.4587524569156,4.875454736675118,2.1679732402076293,9.04974107204391,4.174286335368792,2020-2022,9
40-44 years,2141.3547691146177,6.7936492191488576,2.409114920768062,11.614866508825887,4.82121728967703,2020-2022,10
45-49 years,2696.567616810964,9.111980498556154,2.628920422358947,14.705857506593475,5.59387700803732,2020-2022,11
5-9 years,6.397423511414113,0.020666945776600144,1.470309688519839,0.06461021609629791,0.04394327031969777,2020-2022,3
50-54 years,3696.1486884642304,11.952892004772265,2.7435886509353713,18.80823142118793,6.855339416415665,2020-2022,12
55-59 years,5024.302305499772,15.942114016380211,2.6738202233707282,25.466502474464487,9.524388458084276,2020-2022,13
60-64 years,5824.41651006271,19.028602806363704,2.533312753422951,31.438727723073914,12.41012491671021,2020-2022,14
65-69 years,4405.732998201541,16.937006924186313,1.8397843641376286,37.105287791833646,20.168280867647333,2020-2022,15
70-74 years,2428.274905887156,11.59035015880827,1.2575674281596836,56.58963536199253,44.99928520318426,2020-2022,16
75-79 years,-217.53701293651466,-1.5700091437401227,0.9872967652922716,122.02127920622297,123.5912883499631,2020-2022,17
80-84 years,-2535.9731978712844,-30.66156406425847,0.9032144190546186,286.1373202815574,316.79888434581585,2020-2022,18
< 1 year,-7.502185256903777,-0.20115022421459042,0.4826858763694006,0.18768552378873796,0.3888357480033284,2020-2022,1
